time.seconds,ekf.pos.north,ekf.pos.east,ekf.pos.down,ekf.vel.north,ekf.vel.east,ekf.vel.down,ekf.vel_body.north,ekf.vel_body.east,ekf.vel_body.down,ekf.att_q.w,ekf.att_q.x,ekf.att_q.y,ekf.att_q.z,ekf.att_euler.roll,ekf.att_euler.pitch,ekf.att_euler.yaw,ekf.ang_vel.roll,ekf.ang_vel.pitch,ekf.ang_vel.yaw,imu.acc_body.north,imu.acc_body.east,imu.acc_body.down,imu.ang_vel.roll,imu.ang_vel.pitch,imu.ang_vel.yaw,imu.mag.north,imu.mag.east,imu.mag.down,mocap.pos.north,mocap.pos.east,mocap.pos.down,mocap.att_q.w,mocap.att_q.x,mocap.att_q.y,mocap.att_q.z,mocap.att_euler.roll,mocap.att_euler.pitch,mocap.att_euler.yaw,info.flight_mode,info.is_armed,info.is_landed,info.battery,pos_ref.north,pos_ref.east,pos_ref.down
1602065425.3619869,0.022679617628455162,0.03246777877211571,-0.0755273774266243,0.0014035982312634587,0.008015953935682774,0.0010790115920826793,0.001209185838232221,0.00803281121669119,0.0011839278166782105,-0.9998498979581817,0.007834676861944154,0.007974793041132588,0.01323651280278576,-0.015456500199726109,-0.016157232434391634,-0.026600325587889585,-0.007607594598084689,0.01230532955378294,0.004879641346633433,-0.10555607080459473,0.2763104736804962,-9.922075271606445,0.00035883253440260914,0.00705385347828269,-0.002107923151925206,0.00035883253440260914,0.00705385347828269,-0.002107923151925206,0.02196001261472702,0.030568886548280716,-0.07629844546318054,-0.9998438954353333,-0.0009961079340428114,0.007295182440429926,0.016063371673226357,-0.015456500199726109,-0.016157232434391634,-0.026600325587889585,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.3952384,0.0227018054574728,0.03250095993280411,-0.07555832713842392,0.001842614496126771,0.00625657057389617,0.0009459732682444155,0.0016923182825149521,0.006287965520447785,0.0010160302132128374,-0.9998498136644847,0.007837399650226562,0.007997355727778684,0.013230022188115032,-0.015461449772539155,-0.016202331540506935,-0.02658773558183491,-0.005169618874788285,0.007313938811421394,0.0035466556437313552,-0.11056530475616337,0.07261726260185242,-9.624687194824219,-0.0036770277656614776,-0.018051236867904663,-0.0027850014157593255,-0.0036770277656614776,-0.018051236867904663,-0.0027850014157593255,0.022270984947681427,0.03054608218371868,-0.07598341256380081,-0.9998543858528137,-0.0006195389432832599,0.007880202494561672,0.015123647637665272,-0.015461449772539155,-0.016202331540506935,-0.02658773558183491,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.428566,0.022715523838996887,0.03250893950462341,-0.07560499757528305,0.0015083382604643703,0.00916349422186613,0.0001050928040058352,0.0012676836513403076,0.009197681283061854,0.00022669877237505438,-0.9998489707275144,0.007840949554976356,0.008062416941137575,0.01325042126279441,-0.015466486139153206,-0.01633286952888255,-0.026629605419434522,-0.0035823816433548923,-0.019645538181066513,-0.003007658058777452,-0.258014380931853,0.15349441766738892,-9.882559776306152,0.004190672188997269,-0.01639186032116413,0.00126400834415108,0.004190672188997269,-0.01639186032116413,0.00126400834415108,0.02178441733121872,0.030770696699619293,-0.07606391608715057,-0.9998023509979248,-0.0014914893545210361,0.006755801383405924,0.018642086535692215,-0.015466486139153206,-0.01633286952888255,-0.026629605419434522,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.4619033,0.02273152768611908,0.03250150755047798,-0.0756511315703392,0.0012048027710989118,0.006145800929516554,-0.0001116882122005336,0.001040499631579149,0.0061766618342513485,-3.319844683521473e-05,-0.999849350049151,0.007835399660845574,0.008049459100416012,0.01323697641811944,-0.015455950905691023,-0.016306595064987668,-0.026602417234245248,-0.0014755590818822384,0.007116312626749277,0.0001439881743863223,-0.20692901313304782,0.18515311181545258,-9.813126564025879,0.0028036008588969707,0.011184876784682274,5.351763320504722e-05,0.0028036008588969707,0.011184876784682274,5.351763320504722e-05,0.022021496668457985,0.030540447682142258,-0.07621005177497864,-0.9998272061347961,-0.0021585565991699696,0.007672987878322601,0.01679106429219246,-0.015455950905691023,-0.016306595064987668,-0.026602417234245248,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.4952414,0.022746918722987175,0.032530251890420914,-0.0757090374827385,0.0021136312279850245,0.006479802541434765,-0.0007921337382867932,0.0019289912070947317,0.006545163674338102,-0.0007228963982775607,-0.9998493079023025,0.007818199455824069,0.008065278996148784,0.013235585572118513,-0.015421156585042646,-0.016337753608881678,-0.026599593285936474,-0.000804540235549212,-0.0011021464597433805,0.004832632839679718,-0.07929266989230992,0.3873317241668701,-9.669596672058105,0.0028995636384934187,-0.0019037179881706834,0.0003451427037362013,0.0028995636384934187,-0.0019037179881706834,0.0003451427037362013,0.022109629586338997,0.03064745105803013,-0.07608688622713089,-0.9998351335525513,-0.0019197480287402868,0.007492140866816044,0.016429271548986435,-0.015421156585042646,-0.016337753608881678,-0.026599593285936474,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.5287197,0.022768482565879822,0.03249034658074379,-0.07581982016563416,0.0021635100711137056,0.009800520725548267,-0.0013658488169312477,0.001881177255204321,0.009874631204964476,-0.0012447312987787075,-0.9998485492590292,0.007820008086576699,0.008099678459534063,0.013272843386202104,-0.015423246690827628,-0.01640717765447965,-0.026674679685648378,0.002800409449264407,-0.0011484625283628702,-0.001137028448283672,-0.07872672379016757,0.5121767520904541,-9.716238021850586,0.005485274828970431,-0.0007949242717586458,0.0036499283742159614,0.005485274828970431,-0.0007949242717586458,0.0036499283742159614,0.021963533014059067,0.03062255308032036,-0.07625049352645874,-0.9998437166213989,-0.0010870610130950809,0.007004024926573038,0.016202067956328392,-0.015423246690827628,-0.01640717765447965,-0.026674679685648378,AUTO.LAND,True,True,64.99999761581421,0.02169053815305233,0.03132585436105728,-0.07645365595817566
1602065425.5619338,0.02278348244726658,0.03244399651885033,-0.07590950280427933,0.0021030851639807224,0.006705751642584801,-0.0005826682900078595,0.0019152143078054878,0.006767691783374504,-0.0005097810398133602,-0.9998485492590293,0.007820036187905624,0.008084661885203449,0.013286161790331596,-0.015423484474994382,-0.016377348788125724,-0.02670108772840502,-0.00613706698641181,0.0013938233023509383,7.601261313538924e-05,-0.15332004427909732,0.18466675281524658,-9.697973251342773,0.0036556688137352467,0.003724572481587529,0.0011420714436098938,0.0036556688137352467,0.003724572481587529,0.0011420714436098938,0.02197428047657013,0.030716288834810257,-0.07606448233127594,-0.9998234510421753,-0.0009139995090663433,0.007342175114899874,0.01727542094886303,-0.015423484474994382,-0.016377348788125724,-0.02670108772840502,AUTO.LAND,True,True,64.99999761581421,0.0,1.6,-0.6
1602065425.5952282,0.022789744660258293,0.032478075474500656,-0.07598754018545151,0.0014395412290468812,0.004304664675146341,-0.0017538738902658224,0.0012963402073814456,0.004367976561760157,-0.0017084417930905854,-0.9998488021401204,0.007787591366938102,0.008082863708844888,0.013282452867662664,-0.015358710647518706,-0.016372821801245784,-0.0266930981278559,0.008338907733559608,-0.0013875411823391914,0.0015052695525810133,-0.247218459844588,-0.2044263482093811,-9.980815887451172,-0.004755773581564426,0.00374263571575284,-0.0006501467432826763,-0.004755773581564426,0.00374263571575284,-0.0006501467432826763,0.02209855243563652,0.030613332986831665,-0.07615068554878235,-0.9998534917831421,-0.0009561724727973342,0.007290949113667011,0.015461407601833344,-0.015358710647518706,-0.016372821801245784,-0.0266930981278559,AUTO.LAND,True,True,64.99999761581421,0.0,1.6,-0.6
1602065425.628591,0.022793756797909737,0.03245706856250763,-0.07605297863483429,0.001331403269432485,0.010621609166264534,-0.0018174909055233002,0.001019279314595214,0.010680230677365054,-0.001669799835726167,-0.9998478327626046,0.007825671353260432,0.008096625663279972,0.013324726156719036,-0.015433802649114786,-0.01640202534389972,-0.026778508524727167,0.0008926484733819957,-0.004491894505918026,0.0032979429233819246,-0.29829794168472173,0.73353511095047,-9.694519996643066,0.003764335066080093,-0.0007636562804691494,0.003539659315720201,0.003764335066080093,-0.0007636562804691494,0.003539659315720201,0.021662963554263115,0.030701592564582825,-0.07625851035118103,-0.9997983574867249,-0.0014523700810968876,0.006184923462569714,0.019052958115935326,-0.015433802649114786,-0.01640202534389972,-0.026778508524727167,AUTO.LAND,True,True,64.99999761581421,0.0,1.6,-0.6
1602065425.661885,0.022789476439356804,0.03243670612573624,-0.07612987607717514,0.0015289324801415205,0.00827847421169281,-0.00169909477699548,0.0012806556754293768,0.008341665940650124,-0.0015919243829228087,-0.9998477906157561,0.00781553579763565,0.008094147457398854,0.013333281966966759,-0.015413459929087398,-0.016396927096122213,-0.026795414693756917,0.009171148762106895,-0.0017048580339178443,0.0014918805100023757,-0.41443821787834045,0.5375780463218689,-9.797871589660645,-0.008302483707666397,-0.0011083900462836027,0.005369932390749454,-0.008302483707666397,-0.0011083900462836027,0.005369932390749454,0.021992482244968414,0.0305841825902462,-0.07630281895399094,-0.9998477697372437,-0.0015058369608595967,0.007106986362487078,0.015864014625549316,-0.015413459929087398,-0.016396927096122213,-0.026795414693756917,AUTO.LAND,True,True,64.99999761581421,0.0,1.6,-0.6
