time.seconds,ekf.pos.north,ekf.pos.east,ekf.pos.down,ekf.vel.north,ekf.vel.east,ekf.vel.down,ekf.vel_body.north,ekf.vel_body.east,ekf.vel_body.down,ekf.att_q.w,ekf.att_q.x,ekf.att_q.y,ekf.att_q.z,ekf.att_euler.roll,ekf.att_euler.pitch,ekf.att_euler.yaw,ekf.ang_vel.roll,ekf.ang_vel.pitch,ekf.ang_vel.yaw,imu.acc_body.north,imu.acc_body.east,imu.acc_body.down,imu.ang_vel.roll,imu.ang_vel.pitch,imu.ang_vel.yaw,imu.mag.north,imu.mag.east,imu.mag.down,mocap.pos.north,mocap.pos.east,mocap.pos.down,mocap.att_q.w,mocap.att_q.x,mocap.att_q.y,mocap.att_q.z,mocap.att_euler.roll,mocap.att_euler.pitch,mocap.att_euler.yaw,info.flight_mode,info.is_armed,info.is_landed,info.battery,pos_ref.north,pos_ref.east,pos_ref.down,att_euler_ref.roll,att_euler_ref.pitch,att_euler_ref.yaw
1602152073.4937968,0.045038554817438126,0.042658787220716476,-0.07776795327663422,6.851731450296938e-05,0.005937587004154921,-0.013544079847633839,-1.9196698248703578e-05,0.006086832942402552,-0.0134778273170954,-0.9999802581606259,0.005519959743217819,0.002495663566752775,0.001686126821526745,-0.011031508631162522,-0.005010168819683962,-0.003399952221223311,-0.0022103157825768,0.008553341962397099,0.002281368244439363,0.09320510923862577,0.10254162549972534,-9.724374771118164,0.0038439594209194188,0.009761941619217396,-0.0032496545463800426,0.0038439594209194188,0.009761941619217396,-0.0032496545463800426,0.04427265375852585,0.041614364832639694,-0.07526111602783203,-0.99994295835495,0.0024418255779892206,0.010373862460255623,0.0007810370298102498,-0.011031508631162522,-0.005010168819683962,-0.003399952221223311,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.5271692,0.045032333582639694,0.04270907863974571,-0.07779091596603394,-0.0005895259091630578,0.004913737997412682,-0.014506418257951736,-0.000678566689546348,0.005071290074551939,-0.01444818662685664,-0.9999803003074743,0.005514914798378291,0.0024950140772317764,0.001682207164615201,-0.011021440409306167,-0.005008809113863853,-0.0033920799174206708,0.0036391597241163254,-0.015271449461579323,-0.0001959491637535389,0.006883614696563489,-0.005959019064903259,-9.791135787963867,-0.0022259675897657867,-0.00330995861440897,-0.004643379710614681,-0.0022259675897657867,-0.00330995861440897,-0.004643379710614681,0.04468332231044769,0.041520725935697556,-0.07514670491218567,-0.9999339580535889,0.003598719136789441,0.010914405807852745,0.00016402045730501413,-0.011021440409306167,-0.005008809113863853,-0.0033920799174206708,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.5604808,0.0450245626270771,0.04274458810687065,-0.07781863212585449,3.307117731310427e-05,0.006145423278212547,-0.013023361563682556,-5.272434721153038e-05,0.00628885146222495,-0.012954645298641274,-0.9999803003074743,0.0055223013628520785,0.0024988273792052504,0.0016791725915225038,-0.0110362154836656,-0.005016427825390249,-0.0033860897143451973,0.0019165237899869691,-0.011575022712349892,-0.008247008547186852,-0.05489832162856934,0.16610753536224365,-9.918241500854492,0.004486606456339359,-0.008351889438927174,-0.0006635187310166652,0.004486606456339359,-0.008351889438927174,-0.0006635187310166652,0.04469720274209976,0.04156290367245674,-0.0749867707490921,-0.9999334216117859,0.0016999092185869813,0.011337666772305965,0.0013159048976376653,-0.0110362154836656,-0.005016427825390249,-0.0033860897143451973,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.5937767,0.045030515640974045,0.04275328665971756,-0.077860526740551,0.0003002720477525145,0.0051572564989328384,-0.01511379610747099,0.00020642667915184523,0.005324549548782456,-0.015057252432068473,-0.9999802160137774,0.005516652368062603,0.002529945582840958,0.0016707432218202585,-0.0110248553755304,-0.00507855505501131,-0.0033695449548016313,-0.0030631031841039658,-0.014610269106924534,-0.001451395335607231,-0.013886822387574913,0.22346708178520203,-9.720561027526855,-0.0015786956064403057,0.0026024379767477512,9.928544750437121e-05,-0.0015786956064403057,0.0026024379767477512,9.928544750437121e-05,0.04472307115793228,0.041431643068790436,-0.07497739791870117,-0.9999074935913086,0.002974278759211302,0.013138603419065475,-0.0018843217985704541,-0.0110248553755304,-0.00507855505501131,-0.0033695449548016313,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.6271253,0.045045867562294006,0.04278913885354996,-0.07790253311395645,8.153598173521459e-05,0.004593153018504381,-0.014084368012845516,-4.485688245439137e-06,0.004747774549000278,-0.014033237039252189,-0.9999803846011714,0.0054944688024028245,0.002510893067044383,0.0016507656156261592,-0.010980653051633447,-0.0050401530411315525,-0.0033292654168464797,0.005975640378892422,-0.010701989755034447,0.0005897998926229783,-0.14298412203788635,0.0555262416601181,-9.91108512878418,1.0891817510131344e-06,-0.002470016945153475,-0.0027125044725835323,1.0891817510131344e-06,-0.002470016945153475,-0.0027125044725835323,0.04464191570878029,0.04156559705734253,-0.07512744516134262,-0.9999352693557739,0.002486425219103694,0.011021535843610764,0.001397685264237225,-0.010980653051633447,-0.0050401530411315525,-0.0033292654168464797,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.6605952,0.04504977911710739,0.04278608039021492,-0.0779317170381546,0.000551077420823276,0.006188906729221344,-0.014485282823443413,0.00045883660636932184,0.006349929805792361,-0.014418652215963047,-0.9999804688948684,0.00551321163764452,0.0024754001522421464,0.001650091266049924,-0.01101825955502268,-0.004969219383261804,-0.0033276204019235733,-0.0009466963820159434,0.004320248495787382,-0.0011604243190959098,-0.15227511525153992,0.22681739926338196,-9.99551010131836,-0.0009466963820159434,0.004320248495787382,-0.0011604243190959098,-0.0009466963820159434,0.004320248495787382,-0.0011604243190959098,0.044540368020534515,0.04164370149374008,-0.07475337386131287,-0.9998988509178162,0.0006634649471379817,0.014209188520908356,-0.00017703625780995935,-0.01101825955502268,-0.004969219383261804,-0.0033276204019235733,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.693942,0.04506034776568413,0.04280000552535057,-0.07796656340360641,0.0006629792624153197,0.005356498062610626,-0.015241773799061775,0.000569610993841018,0.005525621415796379,-0.01518506940450802,-0.9999805531885655,0.005492353392807057,0.0024867536241958955,0.0016267419119749267,-0.010976621846188885,-0.004991600732475841,-0.003280940013790372,-0.004101321566849947,-0.002938527148216963,0.0011169442441314455,-0.005678845103828884,0.2059127539396286,-9.92095947265625,0.008522921241819859,0.0012304045958444476,-0.0012102739419788111,0.008522921241819859,0.0012304045958444476,-0.0012102739419788111,0.046026453375816345,0.0419677197933197,-0.07493430376052856,-0.999986469745636,0.003898552618920803,0.0015348870074376464,-0.0031138944905251265,-0.010976621846188885,-0.004991600732475841,-0.003280940013790372,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.727155,0.04507473111152649,0.04282096028327942,-0.07798807322978973,0.0005025737918913364,0.005078037269413471,-0.014899512752890587,0.00041195591429122176,0.005242603567944576,-0.014845198663139257,-0.9999806374822624,0.005482480987451761,0.002481790997419865,0.0016274162615510508,-0.010956889543936879,-0.004981649376491241,-0.0032821846929197806,0.010192500427365303,0.002855771454051137,-0.002725285245105623,-0.04586096107959628,-0.0030469149351119995,-9.75057601928711,0.005858348682522774,0.004014677368104458,-0.002664452651515602,0.005858348682522774,0.004014677368104458,-0.002664452651515602,0.04478299617767334,0.041659314185380936,-0.0749637633562088,-0.9999311566352844,0.0021979031153023243,0.01146950013935566,0.0011263223132118583,-0.010956889543936879,-0.004981649376491241,-0.0032821846929197806,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.7604854,0.045085564255714417,0.04283834248781204,-0.07800938934087753,-8.493455970892683e-05,0.005464073270559311,-0.015517308376729488,-0.0001800003685975234,0.005633104357037594,-0.01545593429760747,-0.9999806374822624,0.005471204565205445,0.002483496133787159,0.0016348341068889711,-0.01093429438487879,-0.004985103519176845,-0.0032969832336136214,0.007040945813059807,-0.00019213987980037928,0.0029315631836652764,-0.10103622078895454,0.10138826072216034,-9.383834838867188,-0.007210407871752977,-0.0014432681491598487,-0.0022641262039542207,-0.007210407871752977,-0.0014432681491598487,-0.0022641262039542207,0.045766741037368774,0.04181317985057831,-0.07498160004615784,-0.9999801516532898,0.004798101726919413,0.002103581093251705,-0.003502122825011611,-0.01093429438487879,-0.004985103519176845,-0.0032969832336136214,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
1602152073.7938728,0.04509112983942032,0.04285058751702309,-0.07802318036556244,-0.00032913844916038215,0.005303570069372654,-0.014479576610028744,-0.0004182408575686568,0.005461810682423458,-0.014418322546556466,-0.9999804267480199,0.005517807290493478,0.002477420896064891,0.0016263625903383257,-0.011027562800027452,-0.004973015179592444,-0.003280206433274684,-0.01095922663807869,0.002765144221484661,-0.00445091398432851,-0.03808906301855922,0.17875421047210693,-9.684760093688965,0.0040529640391469,0.0017473431071266532,0.00019258161773905207,0.0040529640391469,0.0017473431071266532,0.00019258161773905207,0.04505764693021774,0.04149426519870758,-0.07524505257606506,-0.9999303221702576,-6.679538637399673e-05,0.011760294437408447,-0.0010987094137817621,-0.011027562800027452,-0.004973015179592444,-0.003280206433274684,AUTO.LAND,True,True,49.000000953674316,0.0,1.6,-0.6,,,
