time.seconds,ekf.pos.north,ekf.pos.east,ekf.pos.down,ekf.vel.north,ekf.vel.east,ekf.vel.down,ekf.vel_body.north,ekf.vel_body.east,ekf.vel_body.down,ekf.att_q.w,ekf.att_q.x,ekf.att_q.y,ekf.att_q.z,ekf.att_euler.roll,ekf.att_euler.pitch,ekf.att_euler.yaw,ekf.ang_vel.roll,ekf.ang_vel.pitch,ekf.ang_vel.yaw,imu.acc_body.north,imu.acc_body.east,imu.acc_body.down,imu.ang_vel.roll,imu.ang_vel.pitch,imu.ang_vel.yaw,imu.mag.north,imu.mag.east,imu.mag.down,mocap.pos.north,mocap.pos.east,mocap.pos.down,mocap.att_q.w,mocap.att_q.x,mocap.att_q.y,mocap.att_q.z,mocap.att_euler.roll,mocap.att_euler.pitch,mocap.att_euler.yaw,info.flight_mode,info.is_armed,info.is_landed,info.battery,pos_ref.north,pos_ref.east,pos_ref.down,att_euler_ref.roll,att_euler_ref.pitch,att_euler_ref.yaw
137.484,-0.00435118842869997,0.00016005168436095119,-0.05499497801065445,-0.008171976543962955,-0.0004036372993141413,0.0009026891784742475,-0.008153623618986323,-0.00037771558426676294,0.0010652343756959717,-0.9998563885728524,-0.014181742973153767,0.009276284116588837,0.00012193083274192416,0.02836547887136644,-0.018554974216104938,1.9288869719835476e-05,-0.005980572663247585,-0.00011392211308702826,0.00042604128248058184,-0.1404307484626758,-0.2739303708076477,-9.804065704345703,-0.005980572663247585,-0.00011392211308702826,0.00042604128248058184,-0.005980572663247585,-0.00011392211308702826,0.00042604128248058184,-0.00011793487986762655,-0.0009769367574927767,-0.061596900488726083,0.9999869814529196,0.004767683062014953,0.0005480661774242028,-0.0017337088461751526,0.02836547887136644,-0.018554974216104938,1.9288869719835476e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.52,-0.0044355993159115314,0.00024163606576621532,-0.05497654899954796,-0.008161170408129692,-0.0005165879847481847,0.0012408937327563763,-0.008136482889441892,-0.0004809658013425072,0.001406307548190932,-0.9998565993070949,-0.014164551668772877,0.009281102686753745,0.00011531377752571712,0.02833097103118651,-0.018564792607282325,3.2343813429562563e-05,-0.00911275390535593,0.0005218497826717794,0.0004469666455406684,-0.19152258336543918,-0.29356762766838074,-9.783941268920898,-0.008315898478031158,0.0004325040499679744,-0.001160070998594166,-0.008315898478031158,0.0004325040499679744,-0.001160070998594166,-0.0044976563102856046,-0.003098108564061599,-0.05641510250104547,0.9999447179704194,0.0018488424398659367,0.0025432774441977325,0.010033669544720063,0.02833097103118651,-0.018564792607282325,3.2343813429562563e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.552,-0.00449369614943862,0.00034458356094546616,-0.05495404079556465,-0.007494921330362558,-0.0007447380339726806,0.0016594295157119632,-0.007462349009655983,-0.0006973134114805253,0.0018191448722935152,-0.9998561778386097,-0.014179050184660624,0.009309551809498598,0.00012736777619981685,0.02836019185276115,-0.018621375717024956,9.306030012554127e-06,-0.001133329700678587,-0.0018298577051609755,-0.0005764918169006706,-0.18605522811412692,-0.2995014190673828,-9.746868133544922,-0.001133329700678587,-0.0018298577051609755,-0.0005764918169006706,-0.001133329700678587,-0.0018298577051609755,-0.0005764918169006706,-0.0042621065160666,-0.0014265934410042384,-0.05575890993709799,0.9999950378440077,0.0008761899505294801,0.002185376947953566,-0.002093013647268275,0.02836019185276115,-0.018621375717024956,9.306030012554127e-06,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.584,-0.004507845267653465,0.000488962628878653,-0.054937366396188736,-0.0075533161871135235,-0.0005293265567161143,0.00190137536264956,-0.0075163438119975005,-0.0004746043311143281,0.0020560463808302434,-0.9998556720764276,-0.014212862329242362,0.009315405117721677,0.00010165819860819079,0.028427340128245892,-0.018633835153467063,6.15349402625757e-05,-0.005244176369160414,0.0005229482194408774,0.0021440319251269098,-0.1949249953031528,-0.26043856143951416,-9.78477668762207,-0.005244176369160414,0.0005229482194408774,0.0021440319251269098,-0.005244176369160414,0.0005229482194408774,0.0021440319251269098,0.006130783395769963,-0.0021604040993300653,-0.05312145828961345,0.9997893061376383,-0.005350062894995139,-0.01398513642468292,-0.014040517049689312,0.028427340128245892,-0.018633835153467063,6.15349402625757e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.62,-0.00453599588945508,0.0006020035361871123,-0.054946884512901306,-0.007349400781095028,-0.0004015637096017599,0.002003805711865425,-0.007310642962217406,-0.00034375297129573797,0.002150933740865118,-0.9998556720764277,-0.014211020874161914,0.009312051973723156,8.463087180976634e-05,0.028423341687306373,-0.018627610645256837,9.546877326809034e-05,-0.007088218815624714,0.0018920815782621503,0.0015944537008181206,-0.15965189039707064,-0.26499852538108826,-9.837432861328125,-0.00443607522174716,0.002145642414689064,-0.0017505614086985595,-0.00443607522174716,0.002145642414689064,-0.0017505614086985595,0.004599719859808194,-0.003566878663604821,-0.05588703432632905,0.9999804607349437,0.005440319419192764,0.0009242226805314251,0.0029371560026080243,0.028423341687306373,-0.018627610645256837,9.546877326809034e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.652,-0.004597236402332783,0.0005657838191837072,-0.05492112785577774,-0.007128522731363773,-0.0011344610247761011,0.0025848466902971268,-0.00707861446881279,-0.0010599310600151318,0.0027484602796704724,-0.999855124167397,-0.014248492715210639,0.009313847824596424,0.00010363910048821843,0.028498643593735655,-0.018630685153302108,5.819204105537586e-05,-0.002941518323495984,-0.0010592123726382852,-0.0005167027702555064,-0.17320768535137057,-0.279550701379776,-9.745063781738281,-0.002941518323495984,-0.0010592123726382852,-0.0005167027702555064,-0.002941518323495984,-0.0010592123726382852,-0.0005167027702555064,0.00733372716574354,-0.004490004940921526,-0.05474741142689531,0.9999769489449186,0.00016678478715535626,-0.002733756858082872,0.00621291679385738,0.028498643593735655,-0.018630685153302108,5.819204105537586e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.684,-0.0046835183165967464,0.0005140861612744629,-0.054836709052324295,-0.007688611280173063,-0.0015569227980449796,0.003273152047768235,-0.007625598768358891,-0.0014627404607029484,0.0034587440075972108,-0.9998550398737001,-0.014260442993124747,0.009305300904699571,0.00011957060922535099,0.028522842367633798,-0.018613137729168488,2.6299569299320827e-05,-0.00573558546602726,0.004076422192156315,-0.0030654184520244607,-0.20593211054801822,-0.2587509751319885,-9.764853477478027,-0.00573558546602726,0.004076422192156315,-0.0030654184520244607,-0.00573558546602726,0.004076422192156315,-0.0030654184520244607,0.006169842750809903,-0.005357059850784445,-0.0515531477824937,0.9999945243329255,-0.0015764356576693267,-0.0017587900881650112,0.002317932744777277,0.028522842367633798,-0.018613137729168488,2.6299569299320827e-05,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.72,-0.004716276191174984,0.0004572584293782711,-0.05467560887336731,-0.007709147874265909,-0.002122066682204604,0.00361325079575181,-0.007639610872168295,-0.0020181941660370084,0.003814832538132218,-0.9998553349016395,-0.014248748395115864,0.0092879853000428,0.00012922223753431081,0.028499632480564984,-0.018578213408879437,6.2797942397127515e-06,-0.007261228282004595,0.00220187078230083,3.0511873774229593e-05,-0.1932593882083881,-0.265678733587265,-9.79731559753418,-0.004610516130924225,-0.0008273879066109657,0.002771465806290507,-0.004610516130924225,-0.0008273879066109657,0.002771465806290507,-0.0015987765911195766,-0.008583151669055098,-0.05296306320203855,0.9999564034748215,-0.007553372744029045,0.005195265830427345,0.0017739568317203744,0.028499632480564984,-0.018578213408879437,6.2797942397127515e-06,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.752,-0.004719379357993603,0.00034753725049085915,-0.054551150649785995,-0.007924829609692097,-0.0027132791001349688,0.004416091367602348,-0.007839801187812119,-0.002586475372842424,0.0046383545859138816,-0.9998552506079426,-0.014241485143101196,0.009309109596861488,0.00013723013875138832,0.028485253838285974,-0.01862024445489918,-9.273219252477746e-06,-0.008243024349212646,0.0008644031477160752,-0.0031452192924916753,-0.17745615541934848,-0.27965569496154785,-9.762471199035645,-0.008243024349212646,0.0008644031477160752,-0.0031452192924916753,-0.008243024349212646,0.0008644031477160752,-0.0031452192924916753,0.002040998799548799,0.0013421298932830487,-0.05629239668757784,0.9999813577065565,0.005457584380092866,-0.002467271825541354,-0.0011881000904628272,0.028485253838285974,-0.01862024445489918,-9.273219252477746e-06,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
137.784,-0.004678587894886732,0.00013686835882253945,-0.05442318692803383,-0.0076047019101679325,-0.003277045674622059,0.004721213597804308,-0.007513982923207336,-0.0031413042653835968,0.004953044061117909,-0.9998555456358821,-0.014234606151806935,0.009288790699976063,0.00013145602050540581,0.0284713873613274,-0.01857975326271097,1.571128958459192e-06,-0.005193524062633514,0.0034452686086297035,0.0005995942046865814,-0.201185956597327,-0.2772362232208252,-9.798399925231934,-0.005193524062633514,0.0034452686086297035,0.0005995942046865814,-0.005193524062633514,0.0034452686086297035,0.0005995942046865814,0.00612114088251459,-0.000554413211744996,-0.048197047526369524,0.9999811335507239,0.0041387991582687,-0.003774197524036832,0.002521570381026442,0.0284713873613274,-0.01857975326271097,1.571128958459192e-06,OFFBOARD,True,True,100.0,0.0,1.6,-0.6,,,
