time.seconds,ekf.pos.north,ekf.pos.east,ekf.pos.down,ekf.vel.north,ekf.vel.east,ekf.vel.down,ekf.vel_body.north,ekf.vel_body.east,ekf.vel_body.down,ekf.att_q.w,ekf.att_q.x,ekf.att_q.y,ekf.att_q.z,ekf.att_euler.roll,ekf.att_euler.pitch,ekf.att_euler.yaw,ekf.ang_vel.roll,ekf.ang_vel.pitch,ekf.ang_vel.yaw,imu.acc_body.north,imu.acc_body.east,imu.acc_body.down,imu.ang_vel.roll,imu.ang_vel.pitch,imu.ang_vel.yaw,imu.mag.north,imu.mag.east,imu.mag.down,mocap.pos.north,mocap.pos.east,mocap.pos.down,mocap.att_q.w,mocap.att_q.x,mocap.att_q.y,mocap.att_q.z,mocap.att_euler.roll,mocap.att_euler.pitch,mocap.att_euler.yaw,info.flight_mode,info.is_armed,info.is_landed,info.battery,pos_ref.north,pos_ref.east,pos_ref.down,att_euler_ref.roll,att_euler_ref.pitch,att_euler_ref.yaw
243.456,-0.0002644262567628175,0.00122443912550807,-0.0534985177218914,0.0010254418011754751,-0.0021829544566571712,0.0017317227320745587,0.0010563677713335154,-0.0021292915201996114,0.0017792946415790163,-0.9998486335527264,-0.015155716635661665,0.008545674259916931,0.00021271514443443976,0.030315122007015746,-0.017090997171649653,-0.00016641070918631804,-0.004682790022343397,0.00020488791051320732,0.001650026650168001,-0.21158012747764468,-0.299702525138855,-9.771245002746582,-0.004682790022343397,0.00020488791051320732,0.001650026650168001,-0.004682790022343397,0.00020488791051320732,0.001650026650168001,0.0020974737420473427,-0.0032982264851989483,-0.05740593376974515,0.9999953241323327,0.0004128151713627664,0.0028038269397725143,-0.001148847943281405,0.030315122007015746,-0.017090997171649653,-0.00016641070918631804,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.492,-0.00011152103979839012,0.001236976240761578,-0.053382620215415955,0.0013915853342041373,-0.001904666074551642,0.0017468334408476949,0.0014224607681600709,-0.0018505684155138546,0.001779800991784762,-0.9998482542310898,-0.01518076207111701,0.008544555063525616,0.0001963200203636837,0.030364936793811675,-0.017089264955530637,-0.000133216150035366,-0.005723887123167515,0.0010734087554737926,0.0016313960077241057,-0.1276201754808414,-0.28271546959877014,-9.802013397216797,-0.007144467905163765,-0.00016935804160311818,0.00038395507726818236,-0.007144467905163765,-0.00016935804160311818,0.00038395507726818236,-0.00010644233416685403,0.0006638729085948176,-0.053210665472636656,0.9999771500987366,0.0042911604773336,0.005170111107703858,-0.0007450995240244264,0.030364936793811675,-0.017089264955530637,-0.000133216150035366,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.524,-4.9452144594397396e-05,0.0011503529967740178,-0.053325116634368896,0.001611679675988853,-0.002154901158064604,0.0016825906932353973,0.001641600035875067,-0.0021026047791250268,0.0017194255682896297,-0.9998481699373927,-0.015183229966660676,0.00854934432845992,0.00019513990860531386,0.030369853616159296,-0.017098884057384498,-0.0001306674909052032,-0.006541742943227291,4.304901813156903e-05,4.0959566831587946e-05,-0.17341890931129336,-0.3252337872982025,-9.783639907836914,-0.006209258921444416,0.0007079498027451336,0.00019316648831590934,-0.006209258921444416,0.0007079498027451336,0.00019316648831590934,0.0024887216485219217,0.009139415514956983,-0.05217077506052936,0.9999921296083137,0.002155754337028425,-0.0029193078904417072,0.0016034606664303923,0.030369853616159296,-0.017098884057384498,-0.0001306674909052032,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.556,7.75624139350839e-05,0.0010981743689626455,-0.053212907165288925,0.0018807341111823916,-0.0019857047591358423,0.0022867321968078613,0.0019207464753058841,-0.001915058455371658,0.002313571355596174,-0.9998482120842412,-0.01519123819715,0.0085288711675235,0.00019762657266747622,0.03038591140306291,-0.017057849771979928,-0.00013612776275789707,-0.004375895950943232,0.0014382314402610064,-0.000459088536445052,-0.19747282564639926,-0.2989654242992401,-9.799383163452148,-0.004375895950943232,0.0014382314402610064,-0.000459088536445052,-0.004375895950943232,0.0014382314402610064,-0.000459088536445052,-0.0018749762705917437,-0.004423895765815035,-0.04963239113063987,0.9999920266128186,0.0011436294273059022,0.0027751794061860926,-0.002633856826818378,0.03038591140306291,-0.017057849771979928,-0.00013612776275789707,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.592,0.000207220422453247,0.0008676605648361146,-0.05313950031995773,0.0019406069768592715,-0.0024512032978236675,0.0023701752070337534,0.001982359583690093,-0.0023777260641210146,0.0024101354324538777,-0.9998480013499986,-0.015204317220350792,0.008530896521157799,0.00020002894303261612,0.030412112611257362,-0.017061833853380632,-0.0001406492006111044,-0.004829817451536655,-0.0005592801608145237,-0.0016810216475278146,-0.14969943463802218,-0.31272271275520325,-9.797901153564453,-0.005951627157628536,0.0021589549724012613,-0.001747138448990882,-0.005951627157628536,0.0021589549724012613,-0.001747138448990882,0.0008431551616669468,-0.00021558168726991698,-0.05551179494731605,0.9999775993938801,0.00014042312582972512,0.005405296407635613,0.0039450934772267115,0.030412112611257362,-0.017061833853380632,-0.0001406492006111044,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.624,0.00034499939647503197,0.0005888397572562099,-0.05306771770119667,0.0021086668130010366,-0.0032361994963139296,0.0027224442455917597,0.002156900554305922,-0.0031517618792649216,0.0027830455679488933,-0.9998487599932719,-0.015167278372316064,0.008509027245864454,0.00021604474546677114,0.030338298154901484,-0.01701757836910602,-0.0001739866294865999,-0.006679678335785866,-0.00027599692111834884,0.0002900747931562356,-0.17453576624393344,-0.30689990520477295,-9.792471885681152,-0.004137586802244186,-0.0016607537399977446,-0.0020461059175431733,-0.004137586802244186,-0.0016607537399977446,-0.0020461059175431733,0.0017251066446384133,0.0019337277380246114,-0.048929440626264566,0.9999635523906292,-0.006214130807035801,0.0021680563679775835,0.0054385660069294905,0.030338298154901484,-0.01701757836910602,-0.0001739866294865999,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.656,0.00046991847921162844,0.00034768704790621996,-0.052981939166784286,0.0024431191850453615,-0.003554252441972494,0.0030452925711870193,0.0024971912591392584,-0.0034598199947847115,0.003109506397512857,-0.9998486756995749,-0.015161140078957157,0.008529266294228288,0.00022354688450171393,0.030326152202798794,-0.01705784227344347,-0.00018848597199178432,-0.004772289656102657,0.000643789884634316,-0.0006444354658015078,-0.17899037897586703,-0.3079771101474762,-9.806286811828613,-0.004772289656102657,0.000643789884634316,-0.0006444354658015078,-0.004772289656102657,0.000643789884634316,-0.0006444354658015078,0.0013246853591891,-0.0005353202489230602,-0.050861165650283674,0.9999754302437394,0.006733432196727727,0.0013838596407331732,0.0013728554895924522,0.030326152202798794,-0.01705784227344347,-0.00018848597199178432,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.692,0.0006160460761748254,-8.536620589438826e-05,-0.052894290536642075,0.003125371178612113,-0.005033661145716906,0.0034413656685501337,0.0031872951873066274,-0.004926446572935155,0.0035383556562208476,-0.9998488864338173,-0.015145424572818658,0.00853438450214433,0.00023564303002426937,0.030294925591098587,-0.01706771053427067,-0.00021279871936838763,-0.005782329011708498,-0.0009050719672814012,-0.0002927072928287096,-0.1716982275247562,-0.32285305857658386,-9.743257522583008,-0.0022267294116318226,0.001968994503840804,-0.0003426837502047422,-0.0022267294116318226,0.001968994503840804,-0.0003426837502047422,0.001183190404074404,0.0012924857408014626,-0.05692233995875588,0.999965157567315,0.00562941546883492,0.003612687310660348,-0.0049941789364671835,0.030294925591098587,-0.01706771053427067,-0.00021279871936838763,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.724,0.0007706197211518884,-0.000493234081659466,-0.052752669900655746,0.00360204023309052,-0.00570155493915081,0.0037176888436079025,0.0036689782932478755,-0.005585245721538093,0.0038271740769259192,-0.9998483385247867,-0.01518824610017798,0.00852123699031471,0.0002335778344472748,0.030380537722880702,-0.017041481478479607,-0.00020833565884814513,-0.0010210226755589247,0.0009249121649190784,0.0005273441784083842,-0.11609436571597932,-0.3166744112968445,-9.809642791748047,-0.0046755922958254805,0.0012633732985705137,-0.004409733228385449,-0.0046755922958254805,0.0012633732985705137,-0.004409733228385449,-0.00218030589928277,0.0006432588204055174,-0.051665719010097415,0.9999905011133979,-0.001974747992976166,0.0038503315984773326,-0.0005224939440422233,0.030380537722880702,-0.017041481478479607,-0.00020833565884814513,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
243.756,0.0008650844101794064,-0.0007257079123519361,-0.052632104605436325,0.0035694134421646595,-0.005445441696792841,0.0036550804506987333,0.0036356079048633933,-0.005330827300961917,0.0037573655854714143,-0.9998480434968471,-0.015198499967439525,0.008537590955353698,0.0002691076277420166,0.03040165688700274,-0.017073124463327958,-0.00027874510996092063,-0.004906207323074341,-0.0011036270298063755,0.00030139461159706056,-0.16149701178073764,-0.2837001085281372,-9.82361888885498,-0.004906207323074341,-0.0011036270298063755,0.00030139461159706056,-0.004906207323074341,-0.0011036270298063755,0.00030139461159706056,0.0023771727608917852,0.002673517571872099,-0.052661122129124785,0.9999963919277487,0.000618385919045781,-0.0024931960887555533,0.0007859412206560237,0.03040165688700274,-0.017073124463327958,-0.00027874510996092063,OFFBOARD,True,True,100.0,2.2517,1.6,-1.7638,,,
